snapped_at,price,market_cap,total_volume
2017-06-29 00:00:00 UTC,2561.68 ,42057301540.10 ,239853090.85 
2017-06-30 00:00:00 UTC,2490.75 ,40897674121.94 ,210111037.78 
2017-07-01 00:00:00 UTC,2439.82 ,40066457532.23 ,207555417.49 
2017-07-02 00:00:00 UTC,2518.55 ,41365191378.72 ,226784228.60 
2017-07-03 00:00:00 UTC,2576.71 ,42326047726.17 ,304599469.93 
2017-07-04 00:00:00 UTC,2611.00 ,42894251457.13 ,274900590.57 
2017-07-05 00:00:00 UTC,2607.22 ,42836970322.05 ,238310795.50 
2017-07-06 00:00:00 UTC,2612.67 ,42931269844.39 ,175365965.04 
2017-07-07 00:00:00 UTC,2509.22 ,41236052946.94 ,260711000.66 
2017-07-08 00:00:00 UTC,2563.20 ,42128232902.26 ,178182801.69 
2017-07-09 00:00:00 UTC,2519.22 ,41409824820.39 ,117876420.57 
2017-07-10 00:00:00 UTC,2363.52 ,38856285254.84 ,387541497.13 
2017-07-11 00:00:00 UTC,2353.91 ,38703498121.37 ,420715282.37 
2017-07-12 00:00:00 UTC,2387.33 ,39258160520.56 ,314834432.76 
2017-07-13 00:00:00 UTC,2364.32 ,38884514157.24 ,233041527.68 
2017-07-14 00:00:00 UTC,2228.73 ,36658380771.83 ,320113442.03 
2017-07-15 00:00:00 UTC,2033.29 ,33447052810.30 ,463942211.44 
2017-07-16 00:00:00 UTC,1927.10 ,31704152052.83 ,480771847.62 
2017-07-17 00:00:00 UTC,2181.29 ,35890008657.39 ,495170862.90 
2017-07-18 00:00:00 UTC,2303.89 ,37911881677.65 ,729320057.54 
2017-07-19 00:00:00 UTC,2274.62 ,37434637985.05 ,577643323.80 
2017-07-20 00:00:00 UTC,2766.83 ,45540558047.54 ,1277986817.60 
2017-07-21 00:00:00 UTC,2658.07 ,43755767266.33 ,856653849.52 
2017-07-22 00:00:00 UTC,2802.35 ,46136314314.92 ,631346052.44 
2017-07-23 00:00:00 UTC,2731.60 ,44977531723.69 ,532874222.84 
2017-07-24 00:00:00 UTC,2751.35 ,45308735082.91 ,356970178.14 
2017-07-25 00:00:00 UTC,2563.75 ,42223997194.01 ,793382308.08 
2017-07-26 00:00:00 UTC,2507.39 ,41300436593.95 ,583046427.10 
2017-07-27 00:00:00 UTC,2649.44 ,43645402712.15 ,438390969.57 
2017-07-28 00:00:00 UTC,2798.83 ,46111586171.42 ,1248796319.03 
2017-07-29 00:00:00 UTC,2720.10 ,44819837646.14 ,862355190.62 
2017-07-30 00:00:00 UTC,2740.32 ,45158066501.84 ,373175816.25 
2017-07-31 00:00:00 UTC,2871.37 ,47322548226.27 ,438125892.51 
2017-08-01 00:00:00 UTC,2737.76 ,45126045890.85 ,745400937.10 
2017-08-02 00:00:00 UTC,2697.85 ,44473195322.90 ,412594211.03 
2017-08-03 00:00:00 UTC,2777.37 ,45788833023.81 ,339104668.19 
2017-08-04 00:00:00 UTC,2845.90 ,46925073392.63 ,368080367.51 
2017-08-05 00:00:00 UTC,3237.07 ,53382167034.14 ,1066264901.96 
2017-08-06 00:00:00 UTC,3189.73 ,52607099482.06 ,489419318.30 
2017-08-07 00:00:00 UTC,3356.71 ,55367416610.36 ,695546889.09 
2017-08-08 00:00:00 UTC,3410.45 ,56260701200.03 ,803019985.19 
2017-08-09 00:00:00 UTC,3330.90 ,54954274834.25 ,638922625.08 
2017-08-10 00:00:00 UTC,3367.91 ,55570438886.96 ,424604065.33 
2017-08-11 00:00:00 UTC,3562.59 ,58788973716.34 ,641330314.43 
2017-08-12 00:00:00 UTC,3800.14 ,62715286393.36 ,988460078.21 
2017-08-13 00:00:00 UTC,4023.25 ,66405071142.32 ,1549520790.33 
2017-08-14 00:00:00 UTC,4175.70 ,68927834713.07 ,1089626076.90 
2017-08-15 00:00:00 UTC,4149.31 ,68500212180.11 ,1908427436.10 
2017-08-16 00:00:00 UTC,4262.56 ,70376601817.48 ,1755705435.28 
2017-08-17 00:00:00 UTC,4286.92 ,70778773053.66 ,1774245121.03 
2017-08-18 00:00:00 UTC,4097.69 ,67671539511.39 ,1515069151.86 
2017-08-19 00:00:00 UTC,4115.21 ,67968693045.18 ,1710080500.02 
2017-08-20 00:00:00 UTC,4001.23 ,66092742688.79 ,551798951.97 
2017-08-21 00:00:00 UTC,3935.23 ,65008176478.94 ,712634899.40 
2017-08-22 00:00:00 UTC,4008.42 ,66221496790.77 ,1402352816.74 
2017-08-23 00:00:00 UTC,4069.08 ,67231683430.31 ,801748251.03 
2017-08-24 00:00:00 UTC,4167.29 ,68859869628.56 ,686855777.30 
2017-08-25 00:00:00 UTC,4199.89 ,69403950803.04 ,689332055.06 
2017-08-26 00:00:00 UTC,4123.51 ,68147140643.38 ,401970264.18 
2017-08-27 00:00:00 UTC,4116.47 ,68038485482.57 ,348607397.37 
2017-08-28 00:00:00 UTC,4216.24 ,69694649043.72 ,652038444.48 
2017-08-29 00:00:00 UTC,4394.06 ,72641940495.70 ,864725915.10 
2017-08-30 00:00:00 UTC,4553.81 ,75292523274.52 ,674336659.49 
2017-08-31 00:00:00 UTC,4702.94 ,77767841900.02 ,675647444.68 
2017-09-01 00:00:00 UTC,4863.19 ,80428274476.41 ,909131411.61 
2017-09-02 00:00:00 UTC,4556.60 ,75367266379.23 ,1475097323.46 
2017-09-03 00:00:00 UTC,4632.46 ,76631058146.00 ,1007165501.09 
2017-09-04 00:00:00 UTC,4317.19 ,71425022760.39 ,1554585273.64 
2017-09-05 00:00:00 UTC,4447.88 ,73598219046.09 ,1626968192.53 
2017-09-06 00:00:00 UTC,4592.25 ,75996461011.39 ,1060025861.63 
2017-09-07 00:00:00 UTC,4584.82 ,75883474995.22 ,669892692.72 
2017-09-08 00:00:00 UTC,4285.21 ,70933796921.04 ,1477975497.79 
2017-09-09 00:00:00 UTC,4245.61 ,70287354161.80 ,787822375.66 
2017-09-10 00:00:00 UTC,4132.66 ,68424784707.49 ,997139675.40 
2017-09-11 00:00:00 UTC,4164.98 ,68968724069.37 ,771493043.38 
2017-09-12 00:00:00 UTC,4130.96 ,68415142331.64 ,1062536773.83 
2017-09-13 00:00:00 UTC,3883.65 ,64328714659.05 ,1545425745.14 
2017-09-14 00:00:00 UTC,3100.67 ,51366093442.36 ,1950938472.01 
2017-09-15 00:00:00 UTC,3587.94 ,59446207725.42 ,3308099534.34 
2017-09-16 00:00:00 UTC,3606.28 ,59757602841.68 ,1399781741.49 
2017-09-17 00:00:00 UTC,3553.43 ,58889832717.23 ,846880197.89 
2017-09-18 00:00:00 UTC,4012.29 ,66500676482.33 ,1282809663.11 
2017-09-19 00:00:00 UTC,3898.93 ,64629619385.94 ,942656241.44 
2017-09-20 00:00:00 UTC,3858.02 ,63957210363.29 ,676074373.18 
2017-09-21 00:00:00 UTC,3628.06 ,60152757874.00 ,913652257.31 
2017-09-22 00:00:00 UTC,3622.18 ,60061814860.05 ,767837732.76 
2017-09-23 00:00:00 UTC,3763.41 ,62411285738.31 ,578068211.78 
2017-09-24 00:00:00 UTC,3672.31 ,60907151775.20 ,429544014.39 
2017-09-25 00:00:00 UTC,3866.71 ,64137374771.88 ,800311260.76 
2017-09-26 00:00:00 UTC,3852.94 ,63915425115.13 ,544391497.58 
2017-09-27 00:00:00 UTC,4134.21 ,68589320812.82 ,936452128.58 
2017-09-28 00:00:00 UTC,4134.88 ,68609525756.88 ,852500405.35 
2017-09-29 00:00:00 UTC,4130.42 ,68544241007.42 ,829225349.39 
2017-09-30 00:00:00 UTC,4297.79 ,71329258156.48 ,720251083.00 
2017-10-01 00:00:00 UTC,4347.58 ,72162524814.14 ,682387248.09 
2017-10-02 00:00:00 UTC,4383.33 ,72763860755.06 ,738468958.96 
2017-10-03 00:00:00 UTC,4319.07 ,71707074498.61 ,760685985.69 
2017-10-04 00:00:00 UTC,4231.46 ,70259971867.79 ,573368922.94 
2017-10-05 00:00:00 UTC,4290.38 ,71244448102.51 ,713160614.14 
2017-10-06 00:00:00 UTC,4347.55 ,72202651600.91 ,623863525.07 
2017-10-07 00:00:00 UTC,4405.02 ,73165830198.24 ,468192424.36 
2017-10-08 00:00:00 UTC,4562.32 ,75788890435.08 ,771225396.34 
2017-10-09 00:00:00 UTC,4758.72 ,79061044585.54 ,1128809802.80 
2017-10-10 00:00:00 UTC,4769.48 ,79249573590.63 ,1134289150.29 
2017-10-11 00:00:00 UTC,4807.93 ,79896727838.76 ,836737765.81 
2017-10-12 00:00:00 UTC,5331.62 ,88609513441.25 ,2084912155.24 
2017-10-13 00:00:00 UTC,5610.49 ,93253757323.27 ,3174154333.22 
2017-10-14 00:00:00 UTC,5679.22 ,94406037193.81 ,2311782991.95 
2017-10-15 00:00:00 UTC,5684.05 ,94500193338.10 ,1665374310.90 
2017-10-16 00:00:00 UTC,5728.93 ,95258545426.38 ,1060235879.62 
2017-10-17 00:00:00 UTC,5643.86 ,93855824390.12 ,1106795866.75 
2017-10-18 00:00:00 UTC,5592.78 ,93017336298.88 ,2100240729.71 
2017-10-19 00:00:00 UTC,5696.38 ,94752516351.64 ,1229468606.30 
2017-10-20 00:00:00 UTC,5952.77 ,99030673396.69 ,1843078157.47 
2017-10-21 00:00:00 UTC,6043.97 ,100559216276.96 ,1763987336.87 
2017-10-22 00:00:00 UTC,6003.46 ,99899292227.66 ,1799855389.65 
2017-10-23 00:00:00 UTC,5959.98 ,99188570754.33 ,2039339670.52 
2017-10-24 00:00:00 UTC,5550.08 ,92378194194.25 ,2240037527.36 
2017-10-25 00:00:00 UTC,5704.87 ,94967978387.47 ,1621897626.21 
2017-10-26 00:00:00 UTC,5883.05 ,97947023064.90 ,1501048614.38 
2017-10-27 00:00:00 UTC,5775.52 ,96164443214.40 ,1332315431.06 
2017-10-28 00:00:00 UTC,5734.31 ,95484533854.62 ,892992277.06 
2017-10-29 00:00:00 UTC,6123.55 ,101977770673.54 ,1942980852.59 
2017-10-30 00:00:00 UTC,6104.39 ,101669814828.65 ,1307795534.58 
2017-10-31 00:00:00 UTC,6368.65 ,106082152741.22 ,1800486324.20 
2017-11-01 00:00:00 UTC,6714.79 ,111860407349.42 ,2095690342.82 
2017-11-02 00:00:00 UTC,7059.79 ,117621545279.66 ,4363333285.96 
2017-11-03 00:00:00 UTC,7234.74 ,120546744685.76 ,2826731064.91 
2017-11-04 00:00:00 UTC,7390.54 ,123154674357.55 ,2043449643.01 
2017-11-05 00:00:00 UTC,7416.27 ,123596829565.81 ,1942850008.83 
2017-11-06 00:00:00 UTC,7103.05 ,118388777524.71 ,2653734034.85 
2017-11-07 00:00:00 UTC,7166.74 ,119464110442.18 ,1829995407.42 
2017-11-08 00:00:00 UTC,7461.82 ,124396351241.90 ,3478638875.18 
2017-11-09 00:00:00 UTC,7186.29 ,119816786360.01 ,2330693500.64 
2017-11-10 00:00:00 UTC,6656.84 ,110999386930.46 ,3886426125.51 
2017-11-11 00:00:00 UTC,6365.40 ,106146109132.28 ,3148369501.39 
2017-11-12 00:00:00 UTC,5866.51 ,97832172888.05 ,6001017946.93 
2017-11-13 00:00:00 UTC,6423.09 ,107125442451.24 ,4636291555.88 
2017-11-14 00:00:00 UTC,6652.22 ,110957725266.31 ,1824550614.66 
2017-11-15 00:00:00 UTC,7297.67 ,121737427357.35 ,2935591360.14 
2017-11-16 00:00:00 UTC,7814.94 ,130381304858.57 ,3413089663.20 
2017-11-17 00:00:00 UTC,7783.54 ,129865386010.11 ,3245859431.05 
2017-11-18 00:00:00 UTC,7827.63 ,130622715624.41 ,2227536660.25 
2017-11-19 00:00:00 UTC,8011.15 ,133701043637.73 ,1572771188.84 
2017-11-20 00:00:00 UTC,8220.51 ,137213053125.93 ,1706394365.71 
2017-11-21 00:00:00 UTC,8114.13 ,135455116259.55 ,2901936853.36 
2017-11-22 00:00:00 UTC,8257.12 ,137857431278.08 ,1528137247.48 
2017-11-23 00:00:00 UTC,8117.66 ,135545106327.70 ,1550586714.56 
2017-11-24 00:00:00 UTC,8278.13 ,138239984963.01 ,2135298893.09 
2017-11-25 00:00:00 UTC,8743.16 ,146022669794.18 ,2124257198.58 
2017-11-26 00:00:00 UTC,9342.99 ,156058041450.11 ,3493015606.59 
2017-11-27 00:00:00 UTC,9831.40 ,164237026935.38 ,3629754499.83 
2017-11-28 00:00:00 UTC,10257.07 ,171368281967.21 ,3453118781.62 
2017-11-29 00:00:00 UTC,9875.89 ,165021094137.07 ,10258439067.65 
2017-11-30 00:00:00 UTC,10406.19 ,173903131019.37 ,7443964832.99 
2017-12-01 00:00:00 UTC,10995.72 ,183780731163.87 ,5021611419.94 
2017-12-02 00:00:00 UTC,11162.55 ,186591841366.62 ,3178820954.92 
2017-12-03 00:00:00 UTC,11256.70 ,188190520506.17 ,5761492455.65 
2017-12-04 00:00:00 UTC,11634.98 ,194541160318.90 ,3216349724.24 
2017-12-05 00:00:00 UTC,12174.25 ,203585321680.10 ,3131952573.50 
2017-12-06 00:00:00 UTC,13876.47 ,232080024191.32 ,5086411370.06 
2017-12-07 00:00:00 UTC,18491.18 ,309298517515.44 ,16482921408.08 
2017-12-08 00:00:00 UTC,16908.00 ,282850210542.75 ,24144297784.14 
2017-12-09 00:00:00 UTC,15266.43 ,255421618137.28 ,7307194000.12 
2017-12-10 00:00:00 UTC,15808.51 ,264523195368.98 ,10474626172.79 
2017-12-11 00:00:00 UTC,17106.51 ,286279279595.20 ,7710546749.54 
2017-12-12 00:00:00 UTC,17249.92 ,288713846623.76 ,4686094939.57 
2017-12-13 00:00:00 UTC,16525.04 ,276619329724.17 ,4407769522.20 
2017-12-14 00:00:00 UTC,16865.36 ,282355027769.18 ,4117594354.01 
2017-12-15 00:00:00 UTC,17978.63 ,301031043805.06 ,6146229228.58 
2017-12-16 00:00:00 UTC,19665.39 ,329315720181.84 ,5116192713.26 
2017-12-17 00:00:00 UTC,19423.58 ,325311461891.22 ,4251128480.35 
2017-12-18 00:00:00 UTC,19188.05 ,321409248360.94 ,5411492204.53 
2017-12-19 00:00:00 UTC,18174.19 ,304459646943.62 ,6141309845.27 
2017-12-20 00:00:00 UTC,17059.89 ,285821795917.54 ,7509260354.08 
2017-12-21 00:00:00 UTC,16355.24 ,274043056258.08 ,5580926436.99 
2017-12-22 00:00:00 UTC,14084.82 ,236028031210.85 ,12164204097.12 
2017-12-23 00:00:00 UTC,15241.92 ,255444795621.57 ,5076754666.02 
2017-12-24 00:00:00 UTC,14451.11 ,242218743695.45 ,4129411907.77 
2017-12-25 00:00:00 UTC,14302.75 ,239755987703.76 ,2485439206.78 
2017-12-26 00:00:00 UTC,16616.68 ,278573473665.54 ,4255570625.96 
2017-12-27 00:00:00 UTC,16373.08 ,274522325686.84 ,4950722889.35 
2017-12-28 00:00:00 UTC,15067.90 ,252666630245.45 ,5266566467.59 
2017-12-29 00:00:00 UTC,15096.56 ,253178163423.30 ,3753038183.66 
2017-12-30 00:00:00 UTC,13620.36 ,228445816988.88 ,3600481281.04 
2017-12-31 00:00:00 UTC,14839.59 ,248925602660.69 ,2921202870.15 
2018-01-01 00:00:00 UTC,14093.61 ,236440337971.83 ,2345478673.52 
2018-01-02 00:00:00 UTC,15321.93 ,257079617264.84 ,4130217904.21 
2018-01-03 00:00:00 UTC,15583.89 ,261505188675.86 ,3310355625.13 
2018-01-04 00:00:00 UTC,15976.37 ,268124738815.00 ,4217387187.53 
2018-01-05 00:00:00 UTC,18336.92 ,307774011688.35 ,6275687595.94 
2018-01-06 00:00:00 UTC,18343.66 ,307926110569.53 ,4240919830.52 
2018-01-07 00:00:00 UTC,17039.87 ,286074127681.14 ,3044989246.80 
2018-01-08 00:00:00 UTC,15900.37 ,266976271422.56 ,5752981089.54 
2018-01-09 00:00:00 UTC,15604.72 ,262044268423.30 ,4214092201.81 
2018-01-10 00:00:00 UTC,15509.27 ,260474112841.84 ,4969472882.94 
2018-01-11 00:00:00 UTC,14050.57 ,236008991341.73 ,5833888113.05 
2018-01-12 00:00:00 UTC,14759.29 ,247945818276.33 ,4021952802.60 
2018-01-13 00:00:00 UTC,15193.31 ,255265724750.93 ,3134247725.13 
2018-01-14 00:00:00 UTC,14476.59 ,243252295974.26 ,3336056550.55 
2018-01-15 00:00:00 UTC,14412.00 ,242193794408.73 ,3222958351.45 
2018-01-16 00:00:00 UTC,11723.91 ,197043955228.79 ,9677283153.06 
2018-01-17 00:00:00 UTC,11415.39 ,191882616843.45 ,10225958520.62 
2018-01-18 00:00:00 UTC,11569.42 ,194496634731.30 ,6558304864.22 
2018-01-19 00:00:00 UTC,11758.47 ,197698672432.58 ,4208563477.46 
2018-01-20 00:00:00 UTC,13260.27 ,222978421656.46 ,4520485016.43 
2018-01-21 00:00:00 UTC,11703.50 ,196828374433.09 ,4319501969.01 
2018-01-22 00:00:00 UTC,10991.60 ,184878210439.40 ,5012581424.29 
2018-01-23 00:00:00 UTC,10894.00 ,183260375707.76 ,4779406610.51 
2018-01-24 00:00:00 UTC,11277.12 ,189730563330.71 ,3582338295.94 
2018-01-25 00:00:00 UTC,11225.25 ,188880475665.03 ,3204496193.30 
2018-01-26 00:00:00 UTC,11044.91 ,185867144988.13 ,4616389063.31 
2018-01-27 00:00:00 UTC,11456.21 ,192805209257.31 ,2894314081.38 
2018-01-28 00:00:00 UTC,11665.70 ,196359635508.99 ,2682886340.60 
2018-01-29 00:00:00 UTC,11157.66 ,187828526722.44 ,2345235501.18 
2018-01-30 00:05:18 UTC,11095.21 ,186776632503.02 ,2321424679.53 
2018-01-31 00:00:00 UTC,9989.69 ,168188285150.77 ,3804947187.23 
2018-02-01 00:00:00 UTC,10114.50 ,170304196700.16 ,3225562144.84 
2018-02-02 00:00:00 UTC,9070.56 ,152744180864.16 ,4769515274.35 
2018-02-03 00:00:00 UTC,8830.16 ,148715185541.38 ,6813550017.17 
2018-02-04 00:00:00 UTC,8994.91 ,151507305722.97 ,3422042094.73 
2018-02-05 00:00:00 UTC,8315.52 ,140081544557.24 ,3337096341.01 
2018-02-06 00:00:00 UTC,6852.05 ,115444836533.45 ,5313588642.98 
2018-02-07 00:00:00 UTC,7711.22 ,129936854004.42 ,9152685412.96 
2018-02-08 00:05:28 UTC,7611.61 ,128271617562.32 ,4862232217.40 
2018-02-09 00:00:00 UTC,8208.57 ,138345016554.78 ,3190753947.38 
2018-02-10 00:00:00 UTC,8650.72 ,145812043727.55 ,2960039948.91 
2018-02-11 00:00:00 UTC,8574.68 ,144544944416.75 ,3371677737.53 
2018-02-12 00:00:00 UTC,8168.64 ,137716289625.31 ,2806997176.96 
2018-02-13 00:00:00 UTC,8911.40 ,150256428069.51 ,3069219870.57 
2018-02-14 00:00:00 UTC,8518.27 ,143645913955.80 ,2551515988.22 
2018-02-15 00:00:00 UTC,9428.03 ,159007423075.02 ,3282094240.88 
2018-02-16 00:00:00 UTC,10112.58 ,170569769073.99 ,4332356645.96 
2018-02-17 00:00:00 UTC,10155.28 ,171309236631.06 ,3141038601.33 
2018-02-18 00:00:00 UTC,11006.65 ,185692327611.29 ,3699819140.17 
2018-02-19 00:00:00 UTC,10523.43 ,177561296505.31 ,4740378626.74 
2018-02-20 00:00:00 UTC,11103.09 ,187364222442.60 ,3486171704.87 
2018-02-21 00:00:00 UTC,11502.38 ,194121879194.23 ,4225354045.18 
2018-02-22 00:00:00 UTC,9973.59 ,168362084194.48 ,4574800113.40 
2018-02-23 00:00:00 UTC,10032.86 ,169362253983.19 ,4626064156.35 
2018-02-24 00:00:00 UTC,10301.88 ,173922837770.07 ,4009462976.49 
2018-02-25 00:00:00 UTC,9742.63 ,164497574061.06 ,3465387501.67 
2018-02-26 00:00:00 UTC,9699.52 ,163790896885.66 ,2743650277.56 
2018-02-27 00:00:00 UTC,10355.58 ,174886939893.20 ,3646748812.40 
2018-02-28 00:00:00 UTC,10709.39 ,180884108725.43 ,3398119467.11 
2018-03-01 00:00:00 UTC,10346.66 ,174778709347.90 ,3182259829.31 
2018-03-02 00:00:00 UTC,10859.55 ,183463718171.26 ,2892166041.05 
2018-03-03 00:00:00 UTC,11098.08 ,187514886761.39 ,3031487197.13 
2018-03-04 00:00:00 UTC,11356.04 ,191899353575.24 ,3019436740.24 
2018-03-05 00:00:00 UTC,11286.68 ,190747933122.94 ,2580256309.47 
2018-03-06 00:00:00 UTC,11526.42 ,194821583687.43 ,2693945511.01 
2018-03-07 00:00:00 UTC,10727.72 ,181342656441.09 ,3618749298.79 
2018-03-08 00:00:00 UTC,9999.68 ,169056252057.67 ,4896773758.15 
2018-03-09 00:00:00 UTC,9420.85 ,159289105130.24 ,4028135943.96 
2018-03-10 00:00:00 UTC,9276.34 ,156862284242.87 ,5476476288.95 
2018-03-11 00:00:00 UTC,8890.87 ,150359761907.83 ,3260891795.80 
2018-03-12 00:00:00 UTC,9512.46 ,160888688653.48 ,3876612721.95 
2018-03-13 00:00:00 UTC,9232.71 ,156177221215.63 ,4019736166.69 
2018-03-14 00:00:00 UTC,9216.53 ,155921695042.49 ,3628990704.01 
2018-03-15 00:00:00 UTC,8307.22 ,140553335048.28 ,4020163253.19 
2018-03-16 00:00:00 UTC,8359.37 ,141449655895.94 ,4571407139.64 
2018-03-17 00:00:00 UTC,8520.01 ,144184737078.28 ,3070872383.16 
2018-03-18 00:00:00 UTC,8063.41 ,136472702736.86 ,2591898944.23 
2018-03-19 00:00:00 UTC,8217.84 ,139102798580.58 ,4330642347.54 
2018-03-20 00:00:00 UTC,8640.52 ,146274523240.43 ,4276409099.70 
2018-03-21 00:00:00 UTC,8926.82 ,151135311240.40 ,3554700592.28 
2018-03-22 00:00:00 UTC,8970.32 ,151888445786.25 ,3081152046.02 
2018-03-23 00:00:00 UTC,8736.39 ,147943048662.13 ,2931676659.59 
2018-03-24 00:00:00 UTC,8824.59 ,149451318665.61 ,2877067842.10 
2018-03-25 00:00:00 UTC,8621.15 ,146022681302.80 ,2444371384.27 
2018-03-26 00:00:00 UTC,8478.64 ,143623891714.18 ,2066020545.39 
2018-03-27 00:00:00 UTC,8186.20 ,138684803358.94 ,2972024162.98 
2018-03-28 00:00:00 UTC,7836.76 ,132779843611.39 ,2653185409.40 
2018-03-29 00:00:00 UTC,7930.78 ,134386559681.91 ,2033730316.76 
2018-03-30 00:00:00 UTC,7126.90 ,120777974799.76 ,3680239216.32 
2018-03-31 00:00:00 UTC,6897.27 ,116900853303.25 ,4264255594.75 
2018-04-01 00:00:00 UTC,6975.28 ,118234055446.54 ,2565052340.23 
2018-04-02 00:00:00 UTC,6836.57 ,115896903503.06 ,2649647152.17 
2018-04-03 00:00:00 UTC,7080.42 ,120044225923.53 ,2253363912.17 
2018-04-04 00:00:00 UTC,7464.36 ,126568883854.61 ,2762080502.61 
2018-04-05 00:00:00 UTC,6845.32 ,116084750821.37 ,2544238382.12 
2018-04-06 00:00:00 UTC,6855.42 ,116269847527.26 ,2568972345.70 
2018-04-07 00:00:00 UTC,6628.75 ,112436767361.37 ,1840465005.57 
2018-04-08 00:00:00 UTC,6884.48 ,116789559212.80 ,1856418405.57 
2018-04-09 00:00:00 UTC,6984.81 ,118505840498.73 ,1413593787.19 
2018-04-10 00:00:00 UTC,6778.49 ,115017783885.65 ,2437632634.29 
2018-04-11 00:00:00 UTC,6829.32 ,115885988821.25 ,1550558592.49 
2018-04-12 00:00:00 UTC,6925.10 ,117533696704.98 ,1586992258.34 
2018-04-13 00:00:00 UTC,7836.40 ,133015394395.99 ,4980342880.00 
2018-04-14 00:00:00 UTC,7845.75 ,133189892501.28 ,3910297535.16 
2018-04-15 00:00:00 UTC,7897.72 ,134086501771.12 ,2294693915.24 
2018-04-16 00:00:00 UTC,8258.07 ,140220533919.44 ,2350690710.83 
2018-04-17 00:00:00 UTC,8031.00 ,136379313438.76 ,2754142166.19 
2018-04-18 00:00:00 UTC,7873.64 ,133722872890.27 ,2491337660.02 
2018-04-19 00:00:00 UTC,8097.42 ,137539507140.19 ,2326968646.29 
2018-04-20 00:00:00 UTC,8277.46 ,140616565985.04 ,2422027692.49 
2018-04-21 00:00:00 UTC,8499.45 ,144401932888.96 ,2961030105.15 
2018-04-22 00:00:00 UTC,8878.43 ,150858701627.67 ,3214807963.45 
2018-04-23 00:00:00 UTC,8769.01 ,149017082314.25 ,2503340749.61 
2018-04-24 00:00:00 UTC,8881.39 ,150943914746.00 ,2205498227.20 
2018-04-25 00:00:00 UTC,9716.49 ,165155791737.99 ,4398198651.20 
2018-04-26 00:00:00 UTC,8825.20 ,150020058558.80 ,5523433548.36 
2018-04-27 00:00:00 UTC,9221.87 ,156779014055.27 ,3847600029.56 
2018-04-28 00:00:00 UTC,8940.38 ,152009053536.46 ,2839339948.82 
2018-04-29 00:00:00 UTC,9249.66 ,157282709009.46 ,3006508147.81 
2018-04-30 00:00:00 UTC,9325.63 ,158592809944.51 ,2827554754.47 
2018-05-01 00:00:00 UTC,9198.19 ,156443377473.38 ,2508704421.02 
2018-05-02 00:00:00 UTC,9024.39 ,153504488648.59 ,2661071473.29 
2018-05-03 00:00:00 UTC,9122.65 ,155192629946.19 ,2179558786.49 
2018-05-04 00:00:00 UTC,9551.14 ,162498830620.23 ,1228125377.95 
2018-05-05 00:00:00 UTC,9634.54 ,163935762593.66 ,2695999383.51 
2018-05-06 00:00:00 UTC,9766.24 ,166195961946.18 ,2617990803.56 
2018-05-07 00:00:00 UTC,9583.87 ,163109111220.66 ,2626417557.07 
2018-05-08 00:00:00 UTC,9308.27 ,158435513589.56 ,2767085706.20 
2018-05-09 00:00:00 UTC,9149.52 ,155749835750.48 ,2455200521.73 
2018-05-10 00:00:00 UTC,9248.96 ,157460887034.23 ,2363841215.44 
2018-05-11 00:00:00 UTC,8969.94 ,152728483795.66 ,2359598426.33 
2018-05-12 00:00:00 UTC,8405.56 ,143131877388.73 ,3726075355.30 
2018-05-13 00:00:00 UTC,8480.58 ,144426929746.50 ,2995955136.91 
2018-05-14 00:00:00 UTC,8683.99 ,147906738510.21 ,2283320839.57 
2018-05-15 00:00:00 UTC,8696.97 ,148142733211.52 ,3143239503.89 
2018-05-16 00:00:00 UTC,8473.35 ,144348790079.53 ,2586241489.84 
2018-05-17 00:00:00 UTC,8343.13 ,142149224754.10 ,2772906142.39 
2018-05-18 00:00:00 UTC,8056.05 ,137271416445.44 ,2173653717.17 
2018-05-19 00:00:00 UTC,8202.83 ,139787112156.34 ,2127912775.39 
2018-05-20 00:00:00 UTC,8180.63 ,139424471286.72 ,1672351902.73 
2018-05-21 00:00:00 UTC,8443.26 ,143916527618.28 ,1660868681.50 
2018-05-22 00:00:00 UTC,8355.00 ,142427831413.29 ,1711697912.27 
2018-05-23 00:00:00 UTC,8009.30 ,136550347058.65 ,1895031387.31 
2018-05-24 00:00:00 UTC,7556.32 ,128842835523.63 ,2777184892.74 
2018-05-25 00:00:00 UTC,7563.44 ,128977752305.11 ,2602938656.91 
2018-05-26 00:00:00 UTC,7472.02 ,127435061535.97 ,1959178260.22 
2018-05-27 00:00:00 UTC,7328.87 ,125008468874.29 ,1289488237.45 
2018-05-28 00:00:00 UTC,7326.64 ,124985768473.80 ,1247227035.27 
2018-05-29 00:00:00 UTC,7111.07 ,121322210033.34 ,1770692328.40 
2018-05-30 00:00:00 UTC,7451.23 ,127138205821.78 ,2224251684.17 
2018-05-31 00:00:00 UTC,7380.85 ,125953862789.74 ,1772428207.79 
2018-06-01 00:00:00 UTC,7460.17 ,127322669333.36 ,1714862985.08 
2018-06-02 00:00:00 UTC,7487.08 ,127797556817.80 ,1637953742.81 
2018-06-03 00:00:00 UTC,7567.51 ,129185013358.10 ,1531230053.85 
2018-06-04 00:00:00 UTC,7639.88 ,130436135448.67 ,1432775393.82 
2018-06-05 00:00:00 UTC,7463.65 ,127444424300.66 ,1643488925.36 
2018-06-06 00:00:00 UTC,7569.01 ,129259980382.18 ,1754013549.83 
